id_bien,date_vente,valeur_bien,numero_voie,b_t_q,FK_id_type_voie,nom_voie,FK_id_commune,FK_id_type_bien,nbr_pieces,surface_terrain,surface_reelle,surface_carrez
16766,2020-02-28,220000.00,1,,1,MAURICE DE VLAMINCK,2281,1,6,,111,121.24
16767,2020-02-28,112904.00,14,,0,CREVOULIN,2256,2,2,,36,34.86
16768,2020-03-10,199000.00,2,,0,DE FOREST,2291,2,3,,76,92.05
16769,2020-03-10,407000.00,41,,1,GEORGES OHNET,2272,1,6,,119,131.3
16770,2020-03-03,150000.00,69,,1,DU PAVILLON ROYAL,2270,2,2,,44,43.66
16771,2020-02-27,36000.00,120,,2,DE PLEIN CIEL,2259,2,1,,15,14.54
16772,2020-02-27,76000.00,4,B,1,DE FONTAINEBLEAU,2282,2,2,,49,47.69
16773,2020-03-13,288000.00,8,,3,DE SAMOIS,2290,1,5,,98,92.27
16774,2020-03-06,98500.00,3,,0,DU GENERAL LECLERC,2292,2,2,,48,43.01
16775,2020-03-03,100000.00,38,,51,RONSARD,2259,2,2,,49,49.21
16776,2020-02-20,108000.00,10,,0,EMILE ZOLA,2285,2,1,,20,22.9
16777,2020-03-07,130000.00,1,,0,EMILE ZOLA,2285,2,4,,80,75.58
16778,2020-02-25,131000.00,9001,,8,AVE DE GAULLE 27 FOUGERES,2290,2,2,,42,43.32
16779,2020-03-12,126300.00,4,,0,DES CAMPOUAIS,2279,2,2,,41,39.71
16780,2020-02-28,206000.00,26,,1,DE ROSSO,2284,2,4,,80,82.86
16781,2020-03-05,122000.00,78,,0,ARISTIDE BRIAND,2288,2,2,,30,33.07
16782,2020-03-17,157000.00,3,,0,ALBERT CAMUS,2260,2,2,,49,49.13
16783,2020-03-11,71800.00,5,,0,COUVERTE,2285,2,3,,69,56.74
16784,2020-03-16,120000.00,41,,0,DU PDT DESPATYS,2256,2,2,,41,42.02
16785,2020-03-11,99000.00,6,,0,DES FOSSES,2256,2,2,,44,46.72
16786,2020-03-16,129000.00,16,,0,DE CORBEIL,2293,2,2,,44,20.98
16787,2020-03-17,194000.00,66,,0,SOMMEVILLE,2262,2,3,,64,63.54
16788,2020-03-14,146460.00,6,,0,DU SERGENT PERRIER,2288,2,1,,28,28.05
16789,2020-03-14,150000.00,7,,0,DE LA CROIX NEUVE,2294,2,4,,97,96.57
16790,2020-03-13,95000.00,38,,0,FRANCOIS VILLON,2269,2,2,,41,41
16791,2020-03-16,125990.00,451,,1,PIERRE MENDES FRANCE,2269,2,2,,47,48.04
16792,2020-03-26,104500.00,49,,1,DE LA REPUBLIQUE,2262,2,2,,49,49.4
16793,2020-03-18,116000.00,2,B,15,ISAAC PEREIRE,2257,2,1,,21,20.54
16794,2020-03-30,235000.00,5,B,0,DE L ORME BRISE,2282,2,5,,89,93.36
16795,2020-03-10,125000.00,18,,0,DU PETIT VAUGIRARD,2285,2,4,,106,98.45
16796,2020-03-24,153000.00,44,B,0,LAGORSSE,2288,2,1,,28,28.61
16797,2020-03-30,72000.00,342,,1,DE LA LIBERATION,2259,2,2,,46,40.41
16798,2020-03-11,100850.00,12,,0,DES SAPINS,2290,2,3,,58,60.56
16799,2020-03-06,298000.00,6,,51,DE  NOISEMENT,2276,1,6,,103,102.64
16800,2020-03-23,115000.00,3,,1,DES MARRONNIERS,2290,2,4,,73,71.8
16801,2020-03-16,175000.00,1,,46,CARMEN AMAYA,2269,2,3,,69,69.19
16802,2020-04-02,94525.00,177,,0,JEAN GOUJON,2259,2,4,,78,77.96
16803,2020-03-13,158000.00,8,,0,PALAISOT,2255,2,2,,39,54.73
16804,2020-03-16,118000.00,571,,1,JEAN JAURES,2275,2,2,,44,43.77
16805,2020-04-07,93000.00,1,,0,DE LA FERRONNERIE,2261,2,3,,46,33.7
16806,2020-03-16,74500.00,12,,0,EUGENE DORLET,2295,2,1,,23,23.88
16807,2020-04-08,420500.00,1,,0,LUCE DE LANCIVAL,2272,1,4,,100,99.74
16808,2020-04-10,136300.00,44,B,0,LAGORSSE,2288,2,1,,29,28.38
16809,2020-03-14,169000.00,4,,0,DES GRISARDES,2286,1,5,377,91,102.83
16810,2020-03-30,299000.00,15,,2,AGNES SOREL,2278,1,5,,125,133.8
16811,2020-03-25,445000.00,138,,0,GRANDE,2288,1,5,,110,136.22
16812,2020-03-27,267000.00,12,,51,SUZANNE VALADON,2281,1,5,,94,91.49
16813,2020-04-17,180000.00,1,B,0,LAZARE CARNOT,2272,2,3,,71,61.11
16814,2020-04-17,405900.00,2,,0,DE MONTIGNY,2265,1,6,,114,131.9
16815,2020-03-27,112000.00,6,,0,DE PONTAULT,2255,2,3,,42,35
16816,2020-04-10,150000.00,9,B,0,DES JARSINES,2296,2,2,,52,51.94
16817,2020-04-24,58500.00,30,,0,DES CHESNOIS,2285,2,3,,66,73.9
16818,2020-03-31,260000.00,24,,15,ROMAIN ROLLAND,2267,1,3,302,70,112.72
16819,2020-04-01,107000.00,140,,1,CHARLES ROUXEL,2272,2,1,,20,20.64
16820,2020-03-27,342996.50,12,,51,SUZANNE VALADON,2281,1,5,,94,91.49
16821,2020-04-22,221000.00,1,,0,LA PEROUSE,2281,2,3,,70,70.68
16822,2020-04-21,183000.00,82,,22,DU BOIS,2270,2,4,,78,77.27
16823,2020-04-17,145990.00,16,,12,DU CADRAN SOLAIRE,2263,2,2,,54,54.37
16824,2020-04-09,145000.00,31,,1,DU GENERAL DE GAULLE,2255,2,1,,33,30.4
16825,2020-04-20,76000.00,84,,2,DU SEQUOIA,2275,2,2,,34,34.91
16826,2020-04-20,112000.00,37,,24,FRANKLIN ROOSEVELT,2297,2,2,,32,32.13
16827,2020-04-30,163000.00,158,,0,DU GENERAL LECLERC,2260,2,2,,41,41.17
16828,2020-04-07,160000.00,61,,0,DE LA GRANDE HAIE,2272,2,2,,41,41.17
16829,2020-04-24,103000.00,661,,18,DE LA BRETAGNE,2275,2,4,,73,73.93
16830,2020-04-23,78000.00,3,,0,MIGER,2292,2,2,,31,31.63
16831,2020-04-09,323000.00,13,,0,ALPHONSE ALLAIS,2255,1,6,,103,109.23
16832,2020-03-26,235000.00,3,,0,GEORGES BOUCREUX,2277,2,3,,70,70.94
16833,2020-04-30,290000.00,14,,15,GENERAL LECLERC,2288,2,4,,89,82.29
16834,2020-04-24,90000.00,32,,0,NICOLAS TAPPEREAU,2256,2,2,,42,40.07
16835,2020-04-30,425550.00,25,,0,DE FRANCE,2288,2,4,,100,97.69
16836,2020-04-28,373000.00,21,,0,DU PONT DE L ARCADE,2298,2,4,,146,146
16837,2020-03-27,270000.00,7,,0,PASTEUR,2260,1,5,,101,102.13
16838,2020-04-30,122000.00,27,B,1,ISAAC PEREIRE,2267,2,1,,30,30.15
16839,2020-04-30,129000.00,3,B,0,DU FOUR,2260,2,2,,39,33.46
16840,2020-04-17,290300.00,132,,0,DU CLOS BERNARD,2264,1,5,,115,104.34
16841,2020-05-04,299750.00,37,,51,EDOUARD MANET,2281,1,5,,91,120.68
16842,2020-04-27,237000.00,19,,0,CAMILLE FLAMMARION,2256,1,4,,78,75.74
16843,2020-05-06,140000.00,151,,0,DE SEVILLE,2284,2,2,,46,47.22
16844,2020-03-16,130000.00,84,,0,HONORE DAUMIER,2279,2,3,,53,53.05
16845,2020-03-16,71000.00,9001,,8,AVE DE GAULLE 27 FOUGERES,2290,2,3,,57,56.39
16846,2020-04-27,135000.00,112,,0,DU GENERAL DE GAULLE,2256,2,2,,43,48.17
16847,2020-04-24,175000.00,7,,0,DE LA REPUBLIQUE,2257,2,2,,52,62.15
16848,2020-05-11,230000.00,12,B,5,DU BAS DE TROIS MOULINS,2256,1,4,,104,101.85
16849,2020-05-11,64500.00,11,,0,DELAUNOY,2256,2,1,,20,22.2
16850,2020-05-12,208000.00,2,,0,MADAME HEGOT,2277,2,2,,53,65.52
16851,2020-05-05,91800.00,114,,0,LIEUTENANT MOISANT,2275,2,1,,32,32.45
16852,2020-05-07,97500.00,25,,0,DE LA FONTAINE,2267,1,3,,54,60.95
16853,2020-03-12,100000.00,36,,0,JACQUES MADELIN,2264,2,1,,38,38.07
16854,2020-05-05,243950.00,1,Q,0,CHARLES PATHE,2299,2,4,,87,87.31
16855,2020-04-15,205000.00,19,,1,DE ROSSO,2284,2,4,,76,75.51
16856,2020-05-12,157000.00,3,,15,VICTOR HUGO,2267,2,2,,50,52.02
16857,2020-04-29,259155.00,24,T,0,DES PERRIERS,2300,1,4,,84,84.09
16858,2020-04-09,90390.00,98,,0,CHARLES PATHE,2299,2,3,,66,66.27
16859,2020-03-09,74600.00,3,,0,BONTEMPS,2256,2,1,,18,19.57
16860,2020-05-14,77500.00,28,A,15,GAMBETTA,2256,2,1,,22,21.59
16861,2020-05-14,297000.00,20,,0,DU CORDELIER,2272,1,3,,68,84.94
16862,2020-05-14,183000.00,97,,1,LUCIEN BRUNET,2272,2,2,,52,48.34
16863,2020-05-05,122000.00,128,,1,CHARLES ROUXEL,2272,2,1,,32,30.74
16864,2020-05-14,272900.00,29,,1,CHARLES ROUXEL,2272,2,4,,80,82.11
16865,2020-05-12,375950.00,32,,0,LAGORSSE,2288,2,5,,103,93.44
16866,2020-05-15,155000.00,36,,2,PAUL VERLAINE,2272,2,3,,61,60.41
16867,2020-05-13,150000.00,3,,0,DU MARCHE,2301,2,3,,58,61.89
16868,2020-05-13,175000.00,20,,0,PETIT DE BEAUVERGER,2260,2,2,,40,39.23
16869,2020-05-11,131500.00,5,,1,PIERRE ET MARIE CURIE,2269,2,2,,45,45.12
16870,2020-04-29,254500.00,7,,51,JEAN BAPTISTE GREUZE,2281,1,5,,91,91.2
16871,2020-04-30,143500.00,2,,0,EMILE LECLERC,2256,2,5,,74,73.77
16872,2020-05-13,163000.00,304,,1,JEAN JAURES,2275,2,3,,80,81.06
16873,2020-05-22,135000.00,8,,0,PASTEUR,2302,1,4,,75,75.12
16874,2020-05-18,330000.00,31,,3,DE LA BONNE DAME,2288,2,3,,90,90.7
16875,2020-05-05,106000.00,6,,0,PAUL GAUGUIN,2264,2,1,,30,30.45
16876,2020-05-15,218000.00,11,,0,DU LOING,2262,1,5,,103,77.73
16877,2020-05-18,291000.00,50,,0,DE LA FERME,2272,1,6,,119,115.99
16878,2020-05-15,185000.00,18,,0,DU CHATEAU D EAU,2273,1,4,,80,80.02
16879,2020-05-15,100000.00,54,,1,DE LA FORET,2290,2,3,,60,63.72
16880,2020-05-18,140000.00,7,,1,GALLIENI,2256,2,3,,54,39.62
16881,2020-05-15,178055.00,17,,0,DE MELUN,2303,1,2,,59,52.53
16882,2020-05-18,368300.00,115,,1,DU PAVILLON BOURET,2270,1,3,,90,91
16883,2020-05-15,123000.00,91,,0,DU GENERAL LECLERC,2260,2,2,,33,25.7
16884,2020-05-22,101000.00,75,,51,RONSARD,2259,2,3,,68,68.77
16885,2020-05-12,80880.00,23,,0,SAINT LIESNE,2256,2,2,,36,36.2
16886,2020-05-14,211000.00,2,,51,DES ERABLES,2258,1,4,,93,91.49
16887,2020-05-20,206000.00,145,,1,DU MONTAVIOT,2286,1,5,813,105,106.92
16888,2020-05-15,199000.00,4,,0,HENRI DUNANT,2258,2,4,,93,84.65
16889,2020-05-25,62500.00,2,,1,FRANKLIN ROOSEVELT,2290,2,1,,18,16.99
16890,2020-05-12,89000.00,10,B,0,VICTOR HUGO,2285,2,2,,41,41.01
16891,2020-05-22,145000.00,19,,0,GEORGES CLEMENCEAU,2302,1,4,,71,75.6
16892,2020-05-19,248450.00,11,,0,DU MAL BRUNE,2272,2,4,,94,93.66
16893,2020-05-07,165500.00,113,,0,BOILEAU,2269,2,4,50,96,90.83
16894,2020-05-20,134000.00,5,,0,DU VIEUX MOULIN,2264,2,3,,64,65.03
16895,2020-05-18,175000.00,25,,15,OLYMPE DE GOUGES,2263,2,3,,51,51.77
16896,2020-05-29,132000.00,20,,0,DES FABRIQUES,2256,2,3,,78,69.96
16897,2020-05-18,305000.00,9,,39,RESIDENCE LES TILLEULS,2270,1,6,,111,115.79
16898,2020-05-18,44500.00,15,,0,DES POTIERS,2256,2,1,,17,17.1
16899,2020-05-15,112500.00,25,,0,SAINT LIESNE,2256,2,2,,50,50.2
16900,2020-05-29,208000.00,12,,2,DES GLYCINES,2276,1,4,,74,69.43
16901,2020-05-14,152000.00,4,,8,RES LA FONTAINE SAINT MARC,2258,2,3,,67,67.8
16902,2020-05-19,150500.00,28,,0,D ERCEVILLE,2292,2,3,,70,70.48
16903,2020-05-20,136000.00,7,,1,JACQUES HEUCLIN,2272,2,2,,30,30.49
16904,2020-05-20,135000.00,59,,0,DU MARRONNIER,2304,2,1,,28,41.59
16905,2020-05-22,239900.00,98,,0,DES ERABLES,2284,1,4,,73,81.07
16906,2020-05-18,228000.00,26,,1,RENE CASSIN,2263,2,3,,69,69.86
16907,2020-05-25,287950.00,17,,12,DE LA REPUBLIQUE,2288,2,2,,64,61.58
16908,2020-05-27,273000.00,65,,0,DU PRIEURE SAINT SAUVEUR,2256,1,4,,103,100.2
16909,2020-05-19,126400.00,3,,0,CLAUDE DEBUSSY,2256,1,3,,67,71.8
16910,2020-05-16,76500.00,5,,15,DE LA REPUBLIQUE,2285,2,2,,38,24.54
16911,2020-05-18,197000.00,101,,1,DU GENERAL DE GAULLE,2255,2,3,,60,57.48
16912,2020-05-25,119000.00,9,B,0,DE PARIS,2263,2,2,,45,30.29
16913,2020-05-28,164725.00,81,,0,SAINT MERRY,2288,2,3,,57,35.91
16914,2020-05-28,67500.00,35,B,0,DE LA MADELEINE,2257,2,4,,56,55.63
16915,2020-05-20,577100.00,24,,1,DU CLOS VIMONT,2265,1,5,,149,166.68
16916,2020-06-01,177650.00,14,,1,DES ERABLES,2267,1,6,,255,245
16917,2020-05-07,83000.00,9001,,8,AVE DE GAULLE 27 FOUGERES,2290,2,4,,70,67.76
16918,2020-05-19,137000.00,9001,,8,RES TOURNAN ORIGNY,2257,2,3,,54,56.57
16919,2020-06-03,76500.00,38,,0,CHARLES DE GAULLE,2305,2,1,,22,33.08
16920,2020-05-15,185350.00,736,D,1,DE L'EUROPE,2284,2,4,,75,74.84
16921,2020-05-18,103500.00,6,,1,DE FONTAINEBLEAU,2282,2,2,,45,62.34
16922,2020-05-29,115000.00,2,,2,FREDEGONDE,2296,2,2,,51,50.52
16923,2020-05-27,176900.00,2,,0,DE L ANCIEN COLLEGE,2269,2,3,,58,58.47
16924,2020-05-14,157800.00,6,,0,DE LA VERRERIE,2255,2,2,,47,47.8
16925,2020-05-27,166400.00,36,,1,DU GENERAL DE GAULLE,2255,2,1,,42,40.18
16926,2020-05-27,491200.00,4,,0,ALEX,2272,1,7,,130,124.98
16927,2020-05-20,177000.00,1,,1,DU PARC,2260,2,5,,73,73.87
16928,2020-05-28,170000.00,10,,0,ALFRED DE MUSSET,2269,1,5,,78,73.03
16929,2020-05-22,65000.00,8,,0,BARTHEL,2256,2,2,,24,27.47
16930,2020-05-22,60000.00,46,,15,DE L ALMONT,2256,2,3,,70,70.44
16931,2020-06-02,153000.00,6,B,0,DU PDT DESPATYS,2256,2,5,,73,74.36
16932,2020-05-19,235600.00,10,,0,CHANTEPIE,2260,1,4,,77,75.49
16933,2020-05-25,261000.00,7,,51,DE LA TOURMALINE,2276,1,5,,109,99.1
16934,2020-05-25,172000.00,84,,5,DE L'EPINETTE,2270,1,4,,83,83.78
16935,2020-05-28,269900.00,9,,51,FRANCOIS BOUCHER,2281,1,4,,78,77.87
16936,2020-05-22,126500.00,3,B,0,DE LA FILEUSE,2264,2,2,,37,36.55
16937,2020-05-25,45800.00,17,,6,GRANDE RUE,2306,2,1,,24,28.97
16938,2020-06-05,266000.00,3,,15,JEAN JAURES,2260,2,3,,94,95.7
16939,2020-04-28,113870.00,2,,0,CLAIRBELLE,2295,2,1,,31,31.15
16940,2020-05-20,505000.00,17,,0,GUY BAUDOIN,2256,2,3,,41,34.4
16941,2020-05-27,100000.00,5,,1,DU GENERAL DE GAULLE,2255,2,2,,47,47.7
16942,2020-05-20,96000.00,84,,2,DU SEQUOIA,2275,2,1,,34,34.58
16943,2020-05-25,132000.00,1,B,1,IQBAL MASIH,2263,2,2,,46,46.74
16944,2020-06-05,180000.00,4,,0,PAUL GAUGUIN,2264,2,3,,59,59.6
16945,2020-05-28,257142.86,13,,0,DU CHATEAU,2256,2,3,,85,85.89
16946,2020-05-15,148000.00,84,,0,HONORE DAUMIER,2279,2,3,,53,50.58
16947,2020-05-27,80000.00,9002,,10,NITTY,2292,1,2,,41,35.63
16948,2020-05-15,382000.00,16,,0,DU MISTRAL,2276,1,6,,125,119.11
16949,2020-06-02,126150.00,3,B,0,DE LA FILEUSE,2264,2,2,,37,36.25
16950,2020-05-28,262000.00,29,B,0,DES BUTTES VENEUX,2296,1,5,,112,103.77
16951,2020-05-26,129290.00,16,,0,DU MARCHE,2260,2,2,,48,41.65
16952,2020-06-04,125000.00,14,,12,DU CADRAN SOLAIRE,2263,2,1,,40,40.71
16953,2020-05-28,292000.00,8,,0,HENRI MATISSE,2262,1,6,,105,105.2
16954,2020-05-26,209000.00,20,,2,DE LA FRAMBOISIERE,2262,2,3,,60,60.07
16955,2020-05-26,143000.00,1,,1,DU PARC,2260,2,4,,62,63.06
16956,2020-05-13,181600.00,2,B,0,MARCELIN BERTHELOT,2269,2,4,,73,74.67
16957,2020-05-29,270000.00,6,,2,PAUL ELUARD,2272,1,5,,87,105.04
16958,2020-05-22,146000.00,15,,0,PETIT DE BEAUVERGER,2260,2,2,,37,37.5
16959,2020-05-26,154000.00,100,,0,DU GENERAL DE GAULLE,2256,2,3,,76,76.06
16960,2020-05-20,154300.00,2,,12,LA MARLIERE,2281,2,3,,72,72.66
16961,2020-05-27,111000.00,24,B,0,DU GENERAL DE GAULLE,2256,2,3,,60,37.34
16962,2020-05-12,331000.00,34,,1,FRANKLIN ROOSEVELT,2290,2,5,,122,117.5
16963,2020-06-08,174500.00,319,,0,DE LONDRES,2284,2,2,,49,57.4
16964,2020-06-05,82000.00,352,,1,DU COLONEL FABIEN,2275,2,1,,24,24.08
16965,2020-05-29,72000.00,593,,0,DU BAS MOULIN,2275,2,1,,36,35.75
16966,2020-05-14,205000.00,41,,15,MAGENTA,2288,2,1,,40,44.93
16967,2020-05-20,55000.00,16,,15,CHAMBLAIN,2256,2,1,,20,16.14
16968,2020-05-28,76500.00,114,,0,LIEUTENANT MOISANT,2275,2,1,,28,27.12
16969,2020-05-29,130000.00,571,,1,JEAN JAURES,2275,2,2,,45,44.65
16970,2020-05-29,254830.00,735,,0,MARC CHAGALL,2275,1,5,,88,89.54
16971,2020-05-20,217000.00,4,,1,DU GENERAL DE GAULLE,2255,2,2,,51,66.71
16972,2020-06-09,111300.00,19,B,0,DE LA ROCHETTE,2256,2,2,,40,40.58
16973,2020-06-01,92000.00,120,,2,DE PLEIN CIEL,2259,2,4,,85,78.35
16974,2020-06-11,99105.00,6,,0,COUPERIN,2301,2,1,,46,41.8
16975,2020-05-28,190850.00,68,,0,BERNARD PALISSY,2290,2,3,,64,62.03
16976,2020-06-10,135200.00,7,,2,NICOLAS FOUQUET,2262,2,3,,66,65.1
16977,2020-05-22,265000.00,6,,10,JEAN FRANCOIS MILLET,2263,2,4,,82,82.72
16978,2020-06-02,230000.00,18,,51,DES SAULES,2276,1,4,,101,90
16979,2020-06-02,208600.00,5,,51,DES SAULES,2276,1,4,,87,74.66
16980,2020-06-10,145000.00,26,,1,DE FONTAINEBLEAU,2264,2,2,,50,49.51
16981,2020-05-27,323500.00,40,,59,DU BOIS DE LA GARENNE,2307,1,7,2670,118,135
16982,2020-06-09,135500.00,35,,1,GEORGES POMPIDOU,2256,2,4,,74,76.4
16983,2020-05-26,175000.00,17,,0,GRANDE,2308,2,3,,82,82.28
16984,2020-05-28,192500.00,2,,2,DE LA CROIX DES CHAMPS,2269,2,5,,108,113.26
16985,2020-06-04,317000.00,39,,0,DE BERCHERES,2272,1,4,,118,98.94
16986,2020-05-19,248000.00,11,,2,DU PETIT CHENE,2262,1,4,,80,78.49
16987,2020-05-27,233000.00,99,,1,DU GENERAL DE GAULLE,2255,2,3,,74,73.51
16988,2020-05-27,76000.00,23,,1,EDOUARD GOURDON,2255,2,1,,21,21.11
16989,2020-06-12,250000.00,62,,0,DU MONT BLANC,2269,1,6,,107,105.65
16990,2020-05-26,120000.00,2,B,0,DE PARIS,2292,2,2,,25,23.08
16991,2020-05-28,229600.00,17,,1,CHARLES ROUXEL,2272,2,4,,75,75.55
16992,2020-06-04,179700.00,72,,15,DE L ALMONT,2256,2,4,,95,92.26
16993,2020-05-29,115000.00,2,,12,DES BERGERIES,2260,2,1,,36,33.31
16994,2020-06-11,195000.00,2,,2,DU PARC MENCHY,2262,2,4,,89,89
16995,2020-05-25,117500.00,17,,15,CHAMBLAIN,2256,2,2,,47,47.26
16996,2020-06-11,147000.00,9,,0,DANIELLE CASANOVA,2262,2,4,,97,89.5
16997,2020-06-08,91000.00,1,B,0,DE LA LOGE AUX BERGERS,2278,2,2,,48,48.4
16998,2020-06-10,75000.00,21,,0,DU 26 AOUT 1944,2278,2,3,,35,28.61
16999,2020-06-11,80000.00,52,,15,DE L ALMONT,2256,2,3,,77,67.78
17000,2020-05-28,153500.00,1,,0,JACQUES CARTIER,2265,2,2,,43,42.99
17001,2020-05-25,238750.00,33,,1,CHARLES BALEZEAUX,2272,2,3,,65,66.1
17002,2020-06-02,255000.00,46,,0,DE LA CLOCHE,2288,2,4,,70,66.63
17003,2020-06-03,50500.00,12,,1,CARNOT,2292,2,1,,23,15.1
17004,2020-05-29,307000.00,2,,1,DU GENERAL DE GAULLE,2255,2,3,,73,72.85
17005,2020-05-28,218000.00,17,,25,DU PLESSIS PICARD,2268,1,3,,47,65.57
17006,2020-06-03,165094.40,26,B,0,DE LA PAROISSE,2288,2,2,,40,40.27
17007,2020-05-28,245000.00,96,,0,DE LA FORET DE JOUY,2265,1,5,,92,98.96
17008,2020-05-29,309000.00,18,,1,DE MULHOUSE,2281,1,4,,86,100.36
17009,2020-06-03,286200.00,39,,0,DU BOIS NOTRE DAME,2265,1,5,,92,93.46
17010,2020-05-29,257000.00,82,,10,DES TILLEULS,2272,1,4,,83,102.55
17011,2020-06-10,224000.00,8,,10,DES TILLEULS,2272,1,4,,83,90.87
17012,2020-05-29,470000.00,2,,0,BOISSONNADE,2272,1,6,,136,157
17013,2020-05-28,172000.00,49,,1,JOSEPH BODIN BOISMORTIER,2281,2,2,,47,46.88
17014,2020-05-26,89000.00,6,,1,DES MARRONNIERS,2290,2,2,,49,48
17015,2020-06-10,107000.00,55,,0,DU GENERAL LECLERC,2260,2,1,,25,25.2
17016,2020-06-04,123000.00,40,,0,DE TROYES,2273,2,3,,55,53.69
17017,2020-06-08,150000.00,84,,2,DU SEQUOIA,2275,2,3,,58,58.52
17018,2020-06-03,197000.00,35,,0,ALFRED DE VIGNY,2269,1,6,,106,106.95
17019,2020-06-04,340000.00,3,,0,SAINT ASPAIS,2256,2,4,,87,87.8
17020,2020-05-29,186500.00,43,,1,DU CLOCHER,2269,2,3,,75,76.62
17021,2020-06-02,208000.00,135,,25,DU PLESSIS PICARD,2268,1,5,,77,63.55
17022,2020-06-05,143000.00,7,,1,PIERRE ET MARIE CURIE,2269,2,2,,45,45.2
17023,2020-05-25,114000.00,1,,1,DU PARC,2260,2,5,,73,74.36
17024,2020-06-11,35000.00,12,,0,NEUVE,2285,2,1,,37,38.08
17025,2020-06-05,112750.00,100,,0,DU LYS,2265,1,4,,82,82.34
17026,2020-06-11,112500.00,11,,2,NICOLAS FOUQUET,2262,2,3,,63,61.92
17027,2020-06-03,150000.00,5,,2,DES PEUPLIERS,2262,2,2,,42,42.9
17028,2020-05-28,136000.00,4,B,0,MARCELIN BERTHELOT,2269,2,2,,43,43.88
17029,2020-06-10,260000.00,13,,56,DES SABLONS,2258,1,6,,141,139.3
17030,2020-06-05,176020.00,15,,51,DES EUCALYPTUS,2276,1,4,,87,75.09
17031,2020-05-29,137000.00,920,,1,PIERRE MENDES FRANCE,2269,2,3,,63,63.04
17032,2020-05-29,156000.00,41,,0,ARISTIDE BRIAND,2288,2,2,,45,44.26
17033,2020-05-29,160000.00,55,,0,BEL OMBRE,2275,2,3,,64,63.99
17034,2020-06-05,68000.00,30,,0,DAJOT,2256,2,1,,17,17.72
17035,2020-06-16,166000.00,6,,2,ARTHUR RIMBAUD,2272,2,3,,61,60.23
17036,2020-05-25,299000.00,33,,0,JB DE MONNET LAMARCK,2281,1,4,,85,84.66
17037,2020-06-05,403200.00,10,,0,DE JONVILLE,2264,2,2,,38,43.24
17038,2020-06-05,101500.00,29,,0,DE MONTARGIS,2309,2,3,,65,65.8
17039,2020-06-05,405000.00,11,,1,BEAU,2260,1,3,,80,41.99
17040,2020-05-29,350000.00,152,,0,GRANDE,2288,2,3,,86,100.82
17041,2020-06-13,62500.00,13,,0,ANATOLE FRANCE,2285,2,3,,60,60.9
17042,2020-06-02,47000.00,3,,0,DE MORMANT,2265,1,6,,114,113.05
17043,2020-06-17,125000.00,9,,1,DE FONTAINEBLEAU,2282,2,2,,26,33.78
17044,2020-06-15,141420.00,3,,0,DU MARCHE,2260,2,2,,46,38.3
17045,2020-06-12,334350.00,13,,0,JEAN RENOIR,2299,1,5,,87,83.47
17046,2020-06-15,420600.00,3,,2,DU HARAS,2265,1,4,,87,134.74
17047,2020-06-10,94700.00,13,,0,DES FOSSES,2256,2,1,,35,33.85
17048,2020-06-03,175000.00,7,,0,DU MAL BRUNE,2272,2,2,,54,53.87
17049,2020-06-05,180000.00,58,,6,GRANDE RUE,2310,2,2,,51,48.92
17050,2020-06-12,231375.00,4,,0,DES COQUELICOTS,2281,2,4,,79,78.94
17051,2020-06-03,165000.00,9001,,8,RES DES BELLINGANTS,2290,2,2,,52,55.57
17052,2020-06-10,210000.00,5,,1,DE LA REPUBLIQUE,2272,2,3,,63,63.03
17053,2020-06-15,213000.00,32,,0,DE MORTRY,2273,1,3,,88,77.3
17054,2020-06-04,291000.00,1,,1,MAURICE DE VLAMINCK,2281,1,3,,67,74.04
17055,2020-06-10,179000.00,79,,0,D ALSACE,2267,2,3,,63,63.8
17056,2020-06-09,120000.00,1,,12,DE L EGLISE,2299,2,2,,33,33.05
17057,2020-06-09,189000.00,7,,0,DE L'EGALITE,2281,2,3,,61,61.5
17058,2020-06-12,154000.00,5,,0,DU BOIS DU BRAY,2263,2,2,,39,39.04
17059,2020-06-04,102080.00,8,,0,GILBERT REY,2272,2,1,,17,17.53
17060,2020-06-15,117000.00,5929,B,43,DES GUETTES,2311,2,4,,80,80.91
17061,2020-06-22,258500.00,24,,1,RENE CASSIN,2263,2,4,,86,85.83
17062,2020-06-18,77300.00,29,,15,DES BIENFAITES,2260,2,1,,24,23.13
17063,2020-06-12,126900.00,7,,0,AMAN JEAN,2299,2,1,,50,28.26
17064,2020-06-08,79000.00,5,,12,GALLIENI,2256,2,1,,18,20.13
17065,2020-06-09,138580.00,14,,0,SOMMEVILLE,2262,2,4,,88,82.5
17066,2020-06-03,195000.00,19,,2,DU MORVAN,2269,2,4,,96,93.04
17067,2020-06-18,165000.00,3,A,46,DU SAUVAGE,2260,2,2,,37,37.02
17068,2020-06-18,143500.00,27,,1,DE FONTAINEBLEAU,2282,2,3,,66,58.5
17069,2020-05-28,110000.00,5,,0,DES CLOCHES,2256,2,2,,43,42.59
17070,2020-06-05,199000.00,16,,0,GUILLAUME APOLLINAIRE,2269,1,4,,80,81.8
17071,2020-06-20,128000.00,27,B,1,ISAAC PEREIRE,2267,2,1,,31,30.55
17072,2020-06-11,490000.00,35,,39,RES DE MONTGERMONT,2312,1,6,,185,318
17073,2020-06-18,282000.00,46,,0,DU CHEMIN VERT,2310,1,4,,77,85
